RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE
2	-79320	502571	42.649998	21.010294	423900	210037	34TEN0084421949	NK34-05	P	PPL		KV	04				N	sqi			GRABOVCIIPOSHTEM	Grabovci i Poshtëm	Grabovci i Poshtem	GRABOVCIIPOSHTEM	Grabovci i Poshtëm	Grabovci i Poshtem		2011-11-10
2	411366	11063381	42.677344	21.052337	424038	210308	34TEN0428824987	NK34-05	P	PPL		KV	17				NS	srp			ЈАНИНИАВОДА	Јаниниа Вода	Јаниниа Вода	ЈАНИНИАВОДА	Јаниниа Вода	Јаниниа Вода		2011-11-14
2	411366	518547	42.677344	21.052337	424038	210308	34TEN0428824987	NK34-05	P	PPL		KV	17				N	srp			JANINAVODA	Janina Voda	Janina Voda	JANINAVODA	Janina Voda	Janina Voda		2011-11-14
2	431029	551242	42.789444	21.128611	424722	210743	34TEN1051937441	NK34-05	T	HLL		KV	19				N	srp			MASALA	Mašala	Masala	MASALA	Mašala	Masala		2012-07-10
2	11397671	13433480	42.964699	20.999541	425753	205958	34TDN9996356895	NK34-05	L	LCTY		KV	15				N	srp			RAKINICA	Rakinica	Rakinica	RAKINICA	Rakinica	Rakinica		2012-01-24
2	-88194	520092	42.610833	21.037222	423639	210214	34TEN0305317601	NK34-05	P	PPL		KV	04				D	sqi			BARDHIIVOGEL	Bardhi i Vogël	Bardhi i Vogel	BARDHIIVOGEL	Bardhi i Vogël	Bardhi i Vogel		2009-07-09
2	-88194	11019006	42.610833	21.037222	423639	210214	34TEN0305317601	NK34-05	P	PPL		KV	04				NS	srp			МАЛИБЕЛАЋЕВАЦ	Мали Белаћевац	Мали Белаћевац	МАЛИБЕЛАЋЕВАЦ	Мали Белаћевац	Мали Белаћевац		2009-04-20
2	-88194	9039613	42.610833	21.037222	423639	210214	34TEN0305317601	NK34-05	P	PPL		KV	04				V	sqi			BELLAQEFCIIVOGEL	Bellaqefci i Vogël	Bellaqefci i Vogel	BELLAQEFCIIVOGEL	Bellaqefci i Vogël	Bellaqefci i Vogel		2009-07-09
2	-88194	-128568	42.610833	21.037222	423639	210214	34TEN0305317601	NK34-05	P	PPL		KV	04				N	srp			MALIBELACEVAC	Mali Belaćevac	Mali Belacevac	MALIBELACEVAC	Mali Belaćevac	Mali Belacevac		2009-04-08
2	-100848	11019013	42.61294	21.058697	423647	210331	34TEN0481417836	NK34-05	P	PPL		KV	04				N	sqi			VRAGOLI	Vragoli	Vragoli	VRAGOLI	Vragoli	Vragoli		2011-11-14
2	-100848	9039646	42.61294	21.058697	423647	210331	34TEN0481417836	NK34-05	P	PPL		KV	04				V	srp			VRAGOLIA	Vragolia	Vragolia	VRAGOLIA	Vragolia	Vragolia		2011-11-14
2	-100848	9039648	42.61294	21.058697	423647	210331	34TEN0481417836	NK34-05	P	PPL		KV	04				V				LIVRAGONA	Livragona	Livragona	LIVRAGONA	Livragona	Livragona		2011-11-14
2	-100848	11019012	42.61294	21.058697	423647	210331	34TEN0481417836	NK34-05	P	PPL		KV	04				NS	srp			ВРАГОЛИЈА	Враголија	Враголија	ВРАГОЛИЈА	Враголија	Враголија		2011-11-14
2	-100848	-147430	42.61294	21.058697	423647	210331	34TEN0481417836	NK34-05	P	PPL		KV	04				N	srp			VRAGOLIJA	Vragolija	Vragolija	VRAGOLIJA	Vragolija	Vragolija		2011-11-14
2	-100848	9039647	42.61294	21.058697	423647	210331	34TEN0481417836	NK34-05	P	PPL		KV	04				V	sqi			LIVRAGONE	Livragonë	Livragone	LIVRAGONE	Livragonë	Livragone		2011-11-14
2	-100848	520971	42.61294	21.058697	423647	210331	34TEN0481417836	NK34-05	P	PPL		KV	04				V	sqi			VRAGOL	Vragol	Vragol	VRAGOL	Vragol	Vragol		2011-11-14
2	-79722	-116705	42.616395	21.066651	423659	210400	34TEN0546618220	NK34-05	H	STM		KV	00				N	srp			DRENICA	Drenica	Drenica	DRENICA	Drenica	Drenica		2011-11-14
2	11586739	13849529	42.873178	21.252867	425223	211510	34TEN2065346763	NK34-05	L	FLD		KV	19				N			Fuša	FUSAEBOGES	Fuša e Boges	Fusa e Boges	BOGES FUSAE	Boges, Fuša e	Boges, Fusa e		2012-07-23
2	430913	551112	42.71691	21.247517	424301	211451	34TEN2026729409	NK34-05	P	PPL		KV	20				N	srp			AJETOVICMAHALA	Ajetović Mahala	Ajetovic Mahala	AJETOVICMAHALA	Ajetović Mahala	Ajetovic Mahala		2011-11-17
2	11396700	13430246	42.969194	21.084591	425809	210505	34TEN0689857397	NK34-05	T	MTS		KV	00				N	srp			KOBILACA	Kobilaća	Kobilaca	KOBILACA	Kobilaća	Kobilaca		2012-01-13
2	11396700	13462953	42.969194	21.084591	425809	210505	34TEN0689857397	NK34-05	T	MTS		KV	00				D	sqi			KOBILACA	Kobilaça	Kobilaca	KOBILACA	Kobilaça	Kobilaca		2012-01-19
2	11453311	13554423	42.847232	21.01641	425050	210059	34TEN0134143851	NK34-05	T	HLL		KV	28				N	srp			MIRACKOPRESLO	Miračko Preslo	Miracko Preslo	MIRACKOPRESLO	Miračko Preslo	Miracko Preslo		2012-06-13
2	11453312	13554434	42.839129	21.03996	425021	210224	34TEN0326642951	NK34-05	T	HLL		KV	28				V	sqi		Kodra	KODRAETHATE	Kodra e Thatë	Kodra e Thate	THATE KODRAE	Thatë, Kodra e	Thate, Kodra e		2012-06-13
2	11453312	13554430	42.839129	21.03996	425021	210224	34TEN0326642951	NK34-05	T	HLL		KV	28				N	srp		Breg	SUVIBREG	Suvi Breg	Suvi Breg	SUVIBREG	Suvi Breg	Suvi Breg		2012-02-29
2	11505751	13662353	42.783772	21.065265	424702	210355	34TEN0533836806	NK34-05	T	HLL		KV	28				N	srp			PRAPSTI	Prapšti	Prapsti	PRAPSTI	Prapšti	Prapsti		2012-06-11
2	11393038	13426944	42.992932	21.095668	425935	210544	34TEN0779960034	NK34-05	T	HLL		KV	19				N	srp			CUKA	Čuka	Cuka	CUKA	Čuka	Cuka		2012-01-23
2	11393038	13458576	42.992932	21.095668	425935	210544	34TEN0779960034	NK34-05	T	HLL		KV	19				D	sqi			CUKA	Çuka	Cuka	CUKA	Çuka	Cuka		2012-01-23
2	11393039	13426964	42.973614	21.111585	425825	210642	34TEN0909957891	NK34-05	P	PPL		KV	19				N	srp			BAJGORA	Bajgora	Bajgora	BAJGORA	Bajgora	Bajgora		2012-01-23
2	11393039	13469656	42.973614	21.111585	425825	210642	34TEN0909957891	NK34-05	P	PPL		KV	19				N	sqi			BAJGORE	Bajgorë	Bajgore	BAJGORE	Bajgorë	Bajgore		2012-01-23
2	11393042	13427244	42.909922	21.105863	425436	210621	34TEN0864150817	NK34-05	T	HLLS		KV	19				N	srp			VOJSA	Vojsa	Vojsa	VOJSA	Vojsa	Vojsa		2012-01-24
2	11393043	13427252	42.952741	21.100225	425710	210601	34TEN0817555572	NK34-05	T	MT		KV	19				N	srp			KALJINA	Kaljina	Kaljina	KALJINA	Kaljina	Kaljina		2012-01-13
2	11393046	13427259	42.947384	21.105436	425651	210620	34TEN0860154977	NK34-05	T	HLLS		KV	19				N	srp			ZAHAC	Zahać	Zahac	ZAHAC	Zahać	Zahac		2012-01-23
2	11393046	13448167	42.947384	21.105436	425651	210620	34TEN0860154977	NK34-05	T	HLLS		KV	19				D	sqi			ZAHAQ	Zahaq	Zahaq	ZAHAQ	Zahaq	Zahaq		2012-01-23
2	11393047	13427260	42.969492	21.092485	425810	210533	34TEN0754257431	NK34-05	T	MT		KV	19				N	srp			KRS	Krš	Krs	KRS	Krš	Krs		2012-01-13
2	11454134	13555965	42.849203	21.106077	425057	210622	34TEN0866744075	NK34-05	T	HLL		KV	19				N	srp			GOMUR	Gomur	Gomur	GOMUR	Gomur	Gomur		2012-02-29
2	11454135	13555968	42.844265	21.110561	425039	210638	34TEN0903443527	NK34-05	T	HLL		KV	19				N	srp			GRADINA	Gradina	Gradina	GRADINA	Gradina	Gradina		2012-02-29
2	412258	520577	42.902222	21.202222	425408	211208	34TEN1650949977	NK34-05	P	PPL		KV	19				N	srp			MERCEZ	Merčez	Mercez	MERCEZ	Merčez	Mercez		2012-02-15
2	11389150	13420733	42.991525	21.117879	425929	210704	34TEN0960959880	NK34-05	P	PPL		KV	19				N	srp			RECANI	Rečani	Recani	RECANI	Rečani	Recani		2012-01-24
2	11505752	13662354	42.78634	21.074738	424711	210429	34TEN0611337091	NK34-05	T	HLL		KV	28				N	srp		Čuka	GOLACUKA	Gola Čuka	Gola Cuka	GOLACUKA	Gola Čuka	Gola Cuka		2012-06-13
2	412262	11066681	42.922286	21.130898	425520	210751	34TEN1068352193	NK34-05	P	PPL		KV	19				N	sqi			VELIKAREKE	Velikarekë	Velikareke	VELIKAREKE	Velikarekë	Velikareke		2012-02-15
2	412262	9037124	42.922286	21.130898	425520	210751	34TEN1068352193	NK34-05	P	PPL		KV	19				V	sqi			KATUNISHTE	Katunishtë	Katunishte	KATUNISHTE	Katunishtë	Katunishte		2012-02-15
2	412262	9037126	42.922286	21.130898	425520	210751	34TEN1068352193	NK34-05	P	PPL		KV	19				V	sqi			KATUNISHTA	Katunishta	Katunishta	KATUNISHTA	Katunishta	Katunishta		2012-02-15
2	412262	11066680	42.922286	21.130898	425520	210751	34TEN1068352193	NK34-05	P	PPL		KV	19				NS	srp			ВЕЛИКАРЕКА	Велика Река	Велика Река	ВЕЛИКАРЕКА	Велика Река	Велика Река		2012-02-15
2	412262	520583	42.922286	21.130898	425520	210751	34TEN1068352193	NK34-05	P	PPL		KV	19				N	srp			VELIKAREKA	Velika Reka	Velika Reka	VELIKAREKA	Velika Reka	Velika Reka		2012-02-15
2	11430743	13504899	42.917876	21.123323	425504	210724	34TEN1006551703	NK34-05	P	PPL		KV	19				N	srp			GORNJAMAHALA	Gornja Mahala	Gornja Mahala	GORNJAMAHALA	Gornja Mahala	Gornja Mahala		2012-02-21
2	11430743	13504905	42.917876	21.123323	425504	210724	34TEN1006551703	NK34-05	P	PPL		KV	19				D	sqi			MAHALLAEEPERME	Mahalla e Epërme	Mahalla e Eperme	MAHALLAEEPERME	Mahalla e Epërme	Mahalla e Eperme		2012-02-21
2	11430752	13504958	42.948316	21.121011	425654	210716	34TEN0987255083	NK34-05	T	HLL		KV	19				N	srp		Čuka	AHMETOVACUKA	Ahmetova Čuka	Ahmetova Cuka	AHMETOVACUKA	Ahmetova Čuka	Ahmetova Cuka		2012-02-06
2	11430752	13515258	42.948316	21.121011	425654	210716	34TEN0987255083	NK34-05	T	HLL		KV	19				D	sqi		Kodra	KODRAAHMETI	Kodra Ahmeti	Kodra Ahmeti	AHMETI KODRA	Ahmeti, Kodra	Ahmeti, Kodra		2012-02-21
2	11430758	13504973	42.961251	21.144993	425741	210842	34TEN1182656522	NK34-05	T	HLL		KV	19				N	srp			JABLAN	Jablan	Jablan	JABLAN	Jablan	Jablan		2012-02-06
2	11430759	13505019	42.956193	21.151377	425722	210905	34TEN1234755961	NK34-05	P	PPL		KV	19				N	srp			KAPIDOLMAHALA	Kapidol Mahala	Kapidol Mahala	KAPIDOLMAHALA	Kapidol Mahala	Kapidol Mahala		2012-02-21
2	11430759	13515517	42.956193	21.151377	425722	210905	34TEN1234755961	NK34-05	P	PPL		KV	19				D	sqi			MAHALLAKAPIDOLL	Mahalla Kapidoll	Mahalla Kapidoll	MAHALLAKAPIDOLL	Mahalla Kapidoll	Mahalla Kapidoll		2012-02-21
2	11430806	13505081	42.9618	21.138458	425742	210818	34TEN1129256582	NK34-05	L	LCTY		KV	19				N	srp			JEZERO	Jezero	Jezero	JEZERO	Jezero	Jezero		2012-02-21
2	11430808	13505085	42.968863	21.135566	425808	210808	34TEN1105557366	NK34-05	P	PPL		KV	19				N	srp			MILENKOVICI	Milenkovići	Milenkovici	MILENKOVICI	Milenkovići	Milenkovici		2012-02-14
2	11430816	13505155	42.960401	21.124951	425737	210730	34TEN1019156425	NK34-05	P	PPL		KV	19				N	srp			MAMUTOVICKAMAHALA	Mamutovićka Mahala	Mamutovicka Mahala	MAMUTOVICKAMAHALA	Mamutovićka Mahala	Mamutovicka Mahala		2012-02-21
2	11430816	13516098	42.960401	21.124951	425737	210730	34TEN1019156425	NK34-05	P	PPL		KV	19				D	sqi			MAHALLAEMAMUTEVE	Mahalla e Mamutëve	Mahalla e Mamuteve	MAHALLAEMAMUTEVE	Mahalla e Mamutëve	Mahalla e Mamuteve		2012-02-21
2	11430818	13505182	42.96778	21.121386	425804	210717	34TEN0989957244	NK34-05	P	PPL		KV	19				N	srp			DERYISOLSKAMAHALA	Deryišolska Mahala	Deryisolska Mahala	DERYISOLSKAMAHALA	Deryišolska Mahala	Deryisolska Mahala		2012-02-21
2	11430818	13515421	42.96778	21.121386	425804	210717	34TEN0989957244	NK34-05	P	PPL		KV	19				D	sqi			MAHALLADERISHOLSKA	Mahalla Derisholska	Mahalla Derisholska	MAHALLADERISHOLSKA	Mahalla Derisholska	Mahalla Derisholska		2012-02-21
2	11592898	13863132	42.821816	21.351095	424919	212104	34TEN2870041088	NK34-05	T	HLL		KV	19				N	srp			GOLES	Goleš	Goles	GOLES	Goleš	Goles		2012-07-30
2	11592900	13863143	42.823825	21.357647	424926	212128	34TEN2923441313	NK34-05	L	LCTY		KV	19				N	srp			VLAJKOVOPOLJE	Vlajkovo Polje	Vlajkovo Polje	VLAJKOVOPOLJE	Vlajkovo Polje	Vlajkovo Polje		2012-07-30
2	11592901	13863271	42.81674	21.360288	424900	212137	34TEN2945440527	NK34-05	H	STMI		KV	19				N	srp		Potok	DUBOKIPOTOK	Duboki Potok	Duboki Potok	DUBOKIPOTOK	Duboki Potok	Duboki Potok		2012-07-30
2	11592903	13863274	42.830743	21.355984	424951	212122	34TEN2909542081	NK34-05	T	SLP		KV	19				N	srp		Polje	LIMOVOPOLJE	Limovo Polje	Limovo Polje	LIMOVOPOLJE	Limovo Polje	Limovo Polje		2012-07-30
2	11592904	13863275	42.831714	21.34526	424954	212043	34TEN2821842185	NK34-05	T	SPUR		KV	19				N	srp		Brdo	MILOJKOVOBRDO	Milojkovo Brdo	Milojkovo Brdo	MILOJKOVOBRDO	Milojkovo Brdo	Milojkovo Brdo		2012-09-04
2	11592905	13863277	42.838527	21.351553	425019	212106	34TEN2872942944	NK34-05	T	HLL		KV	19				N	srp			KUMULAR	Kumular	Kumular	KUMULAR	Kumular	Kumular		2012-07-30
2	11592906	13863279	42.840233	21.36072	425025	212139	34TEN2947843136	NK34-05	P	PPLL		KV	19				N	srp			RUDINA	Rudina	Rudina	RUDINA	Rudina	Rudina		2012-09-04
2	-88769	11063962	42.846533	21.365512	425048	212156	34TEN2986643838	NK34-05	P	PPL		KV	19				N	sqi			MUHAZOB	Muhazob	Muhazob	MUHAZOB	Muhazob	Muhazob		2012-09-04
2	-88769	-129400	42.846533	21.365512	425048	212156	34TEN2986643838	NK34-05	P	PPL		KV	19				N	srp			MAZAP	Mazap	Mazap	MAZAP	Mazap	Mazap		2012-09-04
2	-88769	11063961	42.846533	21.365512	425048	212156	34TEN2986643838	NK34-05	P	PPL		KV	19				NS	srp			МАЗАП	Мазап	Мазап	МАЗАП	Мазап	Мазап		2012-09-04
2	-88769	523001	42.846533	21.365512	425048	212156	34TEN2986643838	NK34-05	P	PPL		KV	19				V				MAZAL	Mazal	Mazal	MAZAL	Mazal	Mazal		2012-09-04
2	11592908	13863281	42.85258	21.36603	425109	212158	34TEN2990644509	NK34-05	T	HLL		KV	19				N	sqi		Bregu	BREGUIKOLJES	Bregu i Koljes	Bregu i Koljes	KOLJES BREGUI	Koljes, Bregu i	Koljes, Bregu i		2012-07-30
2	11592909	13863282	42.862465	21.361713	425145	212142	34TEN2954845605	NK34-05	T	MT		KV	19				N	sqi		Čuka	CUKAEMAJES	Čuka e Majes	Cuka e Majes	MAJES CUKAE	Majes, Čuka e	Majes, Cuka e		2012-07-30
2	11593034	13863422	42.856265	21.354954	425123	212118	34TEN2899944915	NK34-05	P	PPLL		KV	19				N	srp			PLUGISTE	Plugište	Plugiste	PLUGISTE	Plugište	Plugiste		2012-07-30
2	11593045	13863592	42.853098	21.347503	425111	212051	34TEN2839244560	NK34-05	T	HLL		KV	19				N			Kodra	KODRAERUSIT	Kodra e Rušit	Kodra e Rusit	RUSIT KODRAE	Rušit, Kodra e	Rusit, Kodra e		2012-07-30
2	11593046	13863594	42.852154	21.341915	425108	212031	34TEN2793644454	NK34-05	T	PASS		KV	19				N			Ćafa	CAFAEZARIT	Ćafa e Žarit	Cafa e Zarit	ZARIT CAFAE	Žarit, Ćafa e	Zarit, Cafa e		2012-09-04
2	11593048	13863601	42.848994	21.33159	425056	211954	34TEN2709344099	NK34-05	T	HLL		KV	19				N			Brdo	AZENOVICABRDO	Azenovića Brdo	Azenovica Brdo	AZENOVICABRDO	Azenovića Brdo	Azenovica Brdo		2012-07-30
2	11593049	13863602	42.841277	21.333719	425029	212001	34TEN2727143243	NK34-05	T	HLL		KV	19				N			Breg	SAVINBREG	Savin Breg	Savin Breg	SAVINBREG	Savin Breg	Savin Breg		2012-07-30
2	11593047	13863596	42.843333	21.33491	425036	212006	34TEN2736743472	NK34-05	H	STM		KV	19				N			Reka	TURUCICKAREKA	Turučička Reka	Turucicka Reka	TURUCICKAREKA	Turučička Reka	Turucicka Reka		2012-07-30
2	-99127	11019017	42.628056	21.1075	423741	210627	34TEN0881519518	NK34-05	P	PPL		KV	31				V	srp			UGLAR	Uglar	Uglar	UGLAR	Uglar	Uglar		2012-05-07
2	-99127	9039644	42.628056	21.1075	423741	210627	34TEN0881519518	NK34-05	P	PPL		KV	31				V	sqi			UGLARI	Uglari	Uglari	UGLARI	Uglari	Uglari		2012-05-07
2	-99127	506104	42.628056	21.1075	423741	210627	34TEN0881519518	NK34-05	P	PPL		KV	31				D	sqi			UGLARE	Uglarë	Uglare	UGLARE	Uglarë	Uglare		2012-05-07
2	-99127	9039645	42.628056	21.1075	423741	210627	34TEN0881519518	NK34-05	P	PPL		KV	31				V	sqi			UGLAR	Uglar	Uglar	UGLAR	Uglar	Uglar		2012-05-07
2	-99127	11019015	42.628056	21.1075	423741	210627	34TEN0881519518	NK34-05	P	PPL		KV	31				NS	srp			УГЉАРЕ	Угљаре	Угљаре	УГЉАРЕ	Угљаре	Угљаре		2012-05-07
2	-99127	506142	42.628056	21.1075	423741	210627	34TEN0881519518	NK34-05	P	PPL		KV	31				V	srp			UGLJAREVO	Ugljarevo	Ugljarevo	UGLJAREVO	Ugljarevo	Ugljarevo		2012-05-07
2	-99127	-144969	42.628056	21.1075	423741	210627	34TEN0881519518	NK34-05	P	PPL		KV	31				N	srp			UGLJARE	Ugljare	Ugljare	UGLJARE	Ugljare	Ugljare		2012-05-07
2	430715	550896	42.539444	21.206389	423222	211223	34TEN1694809694	NK34-05	L	LCTY		KV	31				N	srp			DRENJE	Drenje	Drenje	DRENJE	Drenje	Drenje		2012-05-07
2	430745	550932	42.559444	21.174167	423334	211027	34TEN1429711908	NK34-05	T	SLP		KV	31				N	srp			KOZARNIK	Kozarnik	Kozarnik	KOZARNIK	Kozarnik	Kozarnik		2012-05-07
2	-97622	-142612	42.544722	21.205556	423241	211220	34TEN1687810279	NK34-05	T	SPUR		KV	31				N	srp			SUPENOVAC	Šupenovac	Supenovac	SUPENOVAC	Šupenovac	Supenovac		2012-05-07
2	430717	550898	42.536111	21.178889	423210	211044	34TEN1469009318	NK34-05	T	MND		KV	31				N	srp			BELIS	Beliš	Belis	BELIS	Beliš	Belis		2012-05-07
2	430714	550895	42.542222	21.189722	423232	211123	34TEN1557809999	NK34-05	T	HLL		KV	31				N	srp			ORAS	Oraš	Oras	ORAS	Oraš	Oras		2012-05-07
2	430718	550899	42.551944	21.152778	423307	210910	34TEN1254311072	NK34-05	L	LCTY		KV	31				N	srp			LIVADE	Livade	Livade	LIVADE	Livade	Livade		2012-05-07
2	430721	550903	42.563611	21.073056	423349	210423	34TEN0599712359	NK34-05	L	LCTY		KV	31				N	srp			ROG	Rog	Rog	ROG	Rog	Rog		2012-05-07
2	-81286	519902	42.551111	21.208611	423304	211231	34TEN1712710989	NK34-05	P	PPL		KV	31				V	sqi			SHAPCIEPERM	Shapc i Epërm	Shapc i Eperm	SHAPCIEPERM	Shapc i Epërm	Shapc i Eperm		2012-05-07
2	-81286	-119013	42.551111	21.208611	423304	211231	34TEN1712710989	NK34-05	P	PPL		KV	31				N	srp			GORNJAGUSTERICA	Gornja Gušterica	Gornja Gusterica	GORNJAGUSTERICA	Gornja Gušterica	Gornja Gusterica		2012-05-07
2	-81286	11037686	42.551111	21.208611	423304	211231	34TEN1712710989	NK34-05	P	PPL		KV	31				NS	srp			ГОРЊАГУШТЕРИЦА	Горња Гуштерица	Горња Гуштерица	ГОРЊАГУШТЕРИЦА	Горња Гуштерица	Горња Гуштерица		2012-05-07
2	-81286	519893	42.551111	21.208611	423304	211231	34TEN1712710989	NK34-05	P	PPL		KV	31				N	sqi			GUSHTERICEEEPERME	Gushtericë e Epërme	Gushterice e Eperme	GUSHTERICEEEPERME	Gushtericë e Epërme	Gushterice e Eperme		2012-05-07
2	-78991	502591	42.549167	21.184444	423257	211104	34TEN1514310769	NK34-05	P	PPL	5	KV	31				V	sqi			GUSHTERICEEPOSHTEME	Gushtericë e Poshtëme	Gushterice e Poshteme	GUSHTERICEEPOSHTEME	Gushtericë e Poshtëme	Gushterice e Poshteme		2012-05-07
2	-78991	519892	42.549167	21.184444	423257	211104	34TEN1514310769	NK34-05	P	PPL	5	KV	31				V	sqi			SHAPCIPOSHTEM	Shapc i Poshtëm	Shapc i Poshtem	SHAPCIPOSHTEM	Shapc i Poshtëm	Shapc i Poshtem		2012-05-07
2	-78991	-115715	42.549167	21.184444	423257	211104	34TEN1514310769	NK34-05	P	PPL	5	KV	31				N	srp			DONJAGUSTERICA	Donja Gušterica	Donja Gusterica	DONJAGUSTERICA	Donja Gušterica	Donja Gusterica		2012-05-07
2	-78991	11037683	42.549167	21.184444	423257	211104	34TEN1514310769	NK34-05	P	PPL	5	KV	31				NS	srp			ДОЊАГУШТЕРИЦА	Доња Гуштерица	Доња Гуштерица	ДОЊАГУШТЕРИЦА	Доња Гуштерица	Доња Гуштерица		2012-05-07
2	-78991	11037684	42.549167	21.184444	423257	211104	34TEN1514310769	NK34-05	P	PPL	5	KV	31				N	sqi			GUSHTERICEEULET	Gushtericë e Ulët	Gushterice e Ulet	GUSHTERICEEULET	Gushtericë e Ulët	Gushterice e Ulet		2012-05-07
2	-78991	11037685	42.549167	21.184444	423257	211104	34TEN1514310769	NK34-05	P	PPL	5	KV	31				V	sqi			GUSHTERICAEULTE	Gushterica e Ultë	Gushterica e Ulte	GUSHTERICAEULTE	Gushterica e Ultë	Gushterica e Ulte		2012-05-07
2	411155	518279	42.549334	21.06336	423258	210348	34TEN0520210773	NK34-05	P	PPLA		KV	31				N	srp			GLANICA	Glanica	Glanica	GLANICA	Glanica	Glanica		2012-05-07
2	411155	11037700	42.549334	21.06336	423258	210348	34TEN0520210773	NK34-05	P	PPLA		KV	31				NS	srp			ГЛАНИЦА	Гланица	Гланица	ГЛАНИЦА	Гланица	Гланица		2012-05-07
2	411155	11037701	42.549334	21.06336	423258	210348	34TEN0520210773	NK34-05	P	PPLA		KV	31				N	sqi			GLLANICE	Gllanicë	Gllanice	GLLANICE	Gllanicë	Gllanice		2012-05-07
2	-93598	-136613	42.573257	21.054026	423424	210314	34TEN0443413429	NK34-05	P	PPL		KV	31				N	srp			RADEVO	Radevo	Radevo	RADEVO	Radevo	Radevo		2012-05-07
2	-93598	11037760	42.573257	21.054026	423424	210314	34TEN0443413429	NK34-05	P	PPL		KV	31				NS	srp			РАДЕВО	Радево	Радево	РАДЕВО	Радево	Радево		2012-05-07
2	-93598	519968	42.573257	21.054026	423424	210314	34TEN0443413429	NK34-05	P	PPL		KV	31				N	sqi			RADEVE	Radevë	Radeve	RADEVE	Radevë	Radeve		2012-05-07
2	411163	11037726	42.568912	21.070918	423408	210415	34TEN0582112947	NK34-05	P	PPL		KV	31				NS	srp			ЛЕПИНА	Лепина	Лепина	ЛЕПИНА	Лепина	Лепина		2012-05-07
2	411163	520159	42.568912	21.070918	423408	210415	34TEN0582112947	NK34-05	P	PPL		KV	31				V	sqi			LEPINE	Lepinë	Lepine	LEPINE	Lepinë	Lepine		2012-05-07
2	411163	518288	42.568912	21.070918	423408	210415	34TEN0582112947	NK34-05	P	PPL		KV	31				N	srp			LEPINA	Lepina	Lepina	LEPINA	Lepina	Lepina		2012-05-07
2	411163	11037727	42.568912	21.070918	423408	210415	34TEN0582112947	NK34-05	P	PPL		KV	31				D	sqi			LEPI	Lepi	Lepi	LEPI	Lepi	Lepi		2012-05-07
2	-95902	11037782	42.559846	21.0816	423335	210454	34TEN0669811942	NK34-05	P	PPL		KV	31				N	sqi			SKULLAN	Skullan	Skullan	SKULLAN	Skullan	Skullan		2012-05-07
2	-95902	520158	42.559846	21.0816	423335	210454	34TEN0669811942	NK34-05	P	PPL		KV	31				V	sqi			SKULLANOVA	Skullanova	Skullanova	SKULLANOVA	Skullanova	Skullanova		2012-05-07
2	-95902	11037783	42.559846	21.0816	423335	210454	34TEN0669811942	NK34-05	P	PPL		KV	31				V	sqi			SKULANOVE	Skulanovë	Skulanove	SKULANOVE	Skulanovë	Skulanove		2012-05-07
2	-95902	11037781	42.559846	21.0816	423335	210454	34TEN0669811942	NK34-05	P	PPL		KV	31				NS	srp			СКУЛАНЕВО	Скуланево	Скуланево	СКУЛАНЕВО	Скуланево	Скуланево		2012-05-07
2	-95902	550900	42.559846	21.0816	423335	210454	34TEN0669811942	NK34-05	P	PPL		KV	31				N	srp			SKULANEVO	Skulanevo	Skulanevo	SKULANEVO	Skulanevo	Skulanevo		2012-05-07
2	-95902	-140189	42.559846	21.0816	423335	210454	34TEN0669811942	NK34-05	P	PPL		KV	31				V	srp			SKULANOVO	Skulanovo	Skulanovo	SKULANOVO	Skulanovo	Skulanovo		2012-05-07
2	-95902	-140190	42.559846	21.0816	423335	210454	34TEN0669811942	NK34-05	P	PPL		KV	31				V				SKULAPOVO	Skulapovo	Skulapovo	SKULAPOVO	Skulapovo	Skulapovo		2012-05-07
2	430941	551145	42.548611	21.111111	423255	210640	34TEN0912210697	NK34-05	S	RSTN		KV	31				N	srp		Stanica	STANICASUVIDO	Stanica Suvi Do	Stanica Suvi Do	SUVIDO STANICA	Suvi Do, Stanica	Suvi Do, Stanica		2012-05-07
2	430712	550892	42.528056	21.256667	423141	211524	34TEN2108008440	NK34-05	T	HLL		KV	31				V	srp			CUKA	Čuka	Cuka	CUKA	Čuka	Cuka		2012-05-07
2	430712	550893	42.528056	21.256667	423141	211524	34TEN2108008440	NK34-05	T	HLL		KV	31				N	srp		Čuka	SLOVINJSKACUKA	Slovinjska Čuka	Slovinjska Cuka	SLOVINJSKACUKA	Slovinjska Čuka	Slovinjska Cuka		2012-05-07
2	-82006	520116	42.601111	21.195833	423604	211145	34TEN1606516539	NK34-05	P	PPL	4	KV	31				V	sqi			GRAQANICE	Graqanicë	Graqanice	GRAQANICE	Graqanicë	Graqanice		2012-05-07
2	-82006	-128950	42.601111	21.195833	423604	211145	34TEN1606516539	NK34-05	P	PPL	4	KV	31				V	srp			MANASTIRGRACANICA	Manastir Gračanica	Manastir Gracanica	MANASTIRGRACANICA	Manastir Gračanica	Manastir Gracanica		2012-05-07
